territorio,geocode,estado,ano,variavel,chave,unidade,valor
Jauru,5105002,MT,2019,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,15.410076
Jauru,5105002,MT,2020,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,21.968436
Jauru,5105002,MT,2021,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,14.765547
Jauru,5105002,MT,2022,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,14.385894
Jauru,5105002,MT,2023,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,12.572252
Jauru,5105002,MT,2024,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,38.527344
Lambari D'Oeste,5105234,MT,1985,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.928916
Lambari D'Oeste,5105234,MT,1986,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.859467
Lambari D'Oeste,5105234,MT,1987,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.237073
Lambari D'Oeste,5105234,MT,1988,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.154378
Lambari D'Oeste,5105234,MT,1989,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.296405
Lambari D'Oeste,5105234,MT,1990,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.308298
Lambari D'Oeste,5105234,MT,1991,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.338809
Lambari D'Oeste,5105234,MT,1992,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.791765
Lambari D'Oeste,5105234,MT,1993,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.015697
Lambari D'Oeste,5105234,MT,1994,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.684317
Lambari D'Oeste,5105234,MT,1995,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.793505
Lambari D'Oeste,5105234,MT,1996,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.303907
Lambari D'Oeste,5105234,MT,1997,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.957886
Lambari D'Oeste,5105234,MT,1998,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.974453
Lambari D'Oeste,5105234,MT,1999,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.011739
Lambari D'Oeste,5105234,MT,2000,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.828225
Lambari D'Oeste,5105234,MT,2001,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.984202
Lambari D'Oeste,5105234,MT,2002,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.873128
Lambari D'Oeste,5105234,MT,2003,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.965082
Lambari D'Oeste,5105234,MT,2004,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.464702
Lambari D'Oeste,5105234,MT,2005,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.264094
Lambari D'Oeste,5105234,MT,2006,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.813335
Lambari D'Oeste,5105234,MT,2007,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.748331
Lambari D'Oeste,5105234,MT,2008,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.164839
Lambari D'Oeste,5105234,MT,2009,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.067764
Lambari D'Oeste,5105234,MT,2010,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,35.068165
Lambari D'Oeste,5105234,MT,2011,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.153125
Lambari D'Oeste,5105234,MT,2012,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.388688
Lambari D'Oeste,5105234,MT,2013,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.947123
Lambari D'Oeste,5105234,MT,2014,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.901273
Lambari D'Oeste,5105234,MT,2015,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.361419
Lambari D'Oeste,5105234,MT,2016,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.514251
Lambari D'Oeste,5105234,MT,2017,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.260216
Lambari D'Oeste,5105234,MT,2018,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.053785
Lambari D'Oeste,5105234,MT,2019,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,35.000449
Lambari D'Oeste,5105234,MT,2020,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,36.173424
Lambari D'Oeste,5105234,MT,2021,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,35.036519
Lambari D'Oeste,5105234,MT,2022,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.908208
Lambari D'Oeste,5105234,MT,2023,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,35.500627
Lambari D'Oeste,5105234,MT,2024,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,35.987526
Mirassol d'Oeste,5105622,MT,1985,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.423260
Mirassol d'Oeste,5105622,MT,1986,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.674700
Mirassol d'Oeste,5105622,MT,1987,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.768099
Mirassol d'Oeste,5105622,MT,1988,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.400527
Mirassol d'Oeste,5105622,MT,1989,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.949747
Mirassol d'Oeste,5105622,MT,1990,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.184972
Mirassol d'Oeste,5105622,MT,1991,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.412440
Mirassol d'Oeste,5105622,MT,1992,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.027516
Mirassol d'Oeste,5105622,MT,1993,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.615063
Mirassol d'Oeste,5105622,MT,1994,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.675879
Mirassol d'Oeste,5105622,MT,1995,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.668274
Mirassol d'Oeste,5105622,MT,1996,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.442950
Mirassol d'Oeste,5105622,MT,1997,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.976692
Mirassol d'Oeste,5105622,MT,1998,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.846107
Mirassol d'Oeste,5105622,MT,1999,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.672249
Mirassol d'Oeste,5105622,MT,2000,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.502161
Mirassol d'Oeste,5105622,MT,2001,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.010944
Mirassol d'Oeste,5105622,MT,2002,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.547930
Mirassol d'Oeste,5105622,MT,2003,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.749843
Mirassol d'Oeste,5105622,MT,2004,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.840767
Mirassol d'Oeste,5105622,MT,2005,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.993942
Mirassol d'Oeste,5105622,MT,2006,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.758877
Mirassol d'Oeste,5105622,MT,2007,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.111895
Mirassol d'Oeste,5105622,MT,2008,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.858383
Mirassol d'Oeste,5105622,MT,2009,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.072442
Mirassol d'Oeste,5105622,MT,2010,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.323655
Mirassol d'Oeste,5105622,MT,2011,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.057485
Mirassol d'Oeste,5105622,MT,2012,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.017800
Mirassol d'Oeste,5105622,MT,2013,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.662387
Mirassol d'Oeste,5105622,MT,2014,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.769667
Mirassol d'Oeste,5105622,MT,2015,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.662345
Mirassol d'Oeste,5105622,MT,2016,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.914860
Mirassol d'Oeste,5105622,MT,2017,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.275529
Mirassol d'Oeste,5105622,MT,2018,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.834620
Mirassol d'Oeste,5105622,MT,2019,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.887143
Mirassol d'Oeste,5105622,MT,2020,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,27.640298
Mirassol d'Oeste,5105622,MT,2021,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.688059
Mirassol d'Oeste,5105622,MT,2022,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.126126
Mirassol d'Oeste,5105622,MT,2023,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,27.105315
Mirassol d'Oeste,5105622,MT,2024,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,27.572095
Lambari D'Oeste,5105234,MT,1985,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.558942
Lambari D'Oeste,5105234,MT,1986,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.749101
Lambari D'Oeste,5105234,MT,1987,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.913752
Lambari D'Oeste,5105234,MT,1988,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.564302
Lambari D'Oeste,5105234,MT,1989,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.076072
Lambari D'Oeste,5105234,MT,1990,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.250920
Lambari D'Oeste,5105234,MT,1991,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.522047
Lambari D'Oeste,5105234,MT,1992,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.118851
Lambari D'Oeste,5105234,MT,1993,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.720942
Lambari D'Oeste,5105234,MT,1994,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.729321
Lambari D'Oeste,5105234,MT,1995,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.672606
Lambari D'Oeste,5105234,MT,1996,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.496088
Lambari D'Oeste,5105234,MT,1997,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.008590
Lambari D'Oeste,5105234,MT,1998,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.014772
Lambari D'Oeste,5105234,MT,1999,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.729159
Lambari D'Oeste,5105234,MT,2000,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.632097
Lambari D'Oeste,5105234,MT,2001,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.150186
Lambari D'Oeste,5105234,MT,2002,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.684637
Lambari D'Oeste,5105234,MT,2003,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.822490
Lambari D'Oeste,5105234,MT,2004,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.120973
Lambari D'Oeste,5105234,MT,2005,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.124819
Lambari D'Oeste,5105234,MT,2006,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.793983
Lambari D'Oeste,5105234,MT,2007,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.249024
Lambari D'Oeste,5105234,MT,2008,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.967297
Lambari D'Oeste,5105234,MT,2009,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.113173
Lambari D'Oeste,5105234,MT,2010,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.432564
Lambari D'Oeste,5105234,MT,2011,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.219085
Lambari D'Oeste,5105234,MT,2012,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.028400
Lambari D'Oeste,5105234,MT,2013,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.827522
Lambari D'Oeste,5105234,MT,2014,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.893558
Lambari D'Oeste,5105234,MT,2015,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.714325
Lambari D'Oeste,5105234,MT,2016,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.048802
Lambari D'Oeste,5105234,MT,2017,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.341478
Lambari D'Oeste,5105234,MT,2018,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.966945
Lambari D'Oeste,5105234,MT,2019,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.902798
Lambari D'Oeste,5105234,MT,2020,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.791953
Lambari D'Oeste,5105234,MT,2021,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.918904
Lambari D'Oeste,5105234,MT,2022,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.282750
Lambari D'Oeste,5105234,MT,2023,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.292682
Lambari D'Oeste,5105234,MT,2024,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.654724
Lambari D'Oeste,5105234,MT,2003,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,18.970750
Lambari D'Oeste,5105234,MT,2004,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,26.382814
Lambari D'Oeste,5105234,MT,2005,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,23.770115
Lambari D'Oeste,5105234,MT,2006,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,15.784225
Lambari D'Oeste,5105234,MT,2007,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,26.651794
Lambari D'Oeste,5105234,MT,2008,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,14.021342
Lambari D'Oeste,5105234,MT,2009,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,10.041596
Lambari D'Oeste,5105234,MT,2010,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,26.406499
Lambari D'Oeste,5105234,MT,2011,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,9.889584
Lambari D'Oeste,5105234,MT,2012,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,11.064077
Lambari D'Oeste,5105234,MT,2013,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,8.662055
Lambari D'Oeste,5105234,MT,2014,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,10.328304
Lambari D'Oeste,5105234,MT,2015,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,13.158467
Lambari D'Oeste,5105234,MT,2016,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,11.855492
Lambari D'Oeste,5105234,MT,2017,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,11.963231
Lambari D'Oeste,5105234,MT,2018,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,9.266594
Lambari D'Oeste,5105234,MT,2019,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,13.226578
Lambari D'Oeste,5105234,MT,2020,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,23.407376
Lambari D'Oeste,5105234,MT,2021,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,13.684479
Lambari D'Oeste,5105234,MT,2022,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,13.078319
Lambari D'Oeste,5105234,MT,2023,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,12.612643
Lambari D'Oeste,5105234,MT,2024,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,32.762899
Lambari D'Oeste,5105234,MT,1998,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,162.300052
Lambari D'Oeste,5105234,MT,1999,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,160.261868
Lambari D'Oeste,5105234,MT,2000,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,139.146027
Lambari D'Oeste,5105234,MT,2001,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,131.150413
Lambari D'Oeste,5105234,MT,2002,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,145.711816
